Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
399,0.002000,0.385062,0.677949,1.636571,1.560071,135.031114,159.077333,0.020870,0.034903,0.048421,0.066587,3.792177,5.963171,0.000171,0.000309,0.000437,0.000617,0.037881,0.059719,0.000988,0.001523
400,0.002000,0.384839,0.677705,1.633286,1.253253,133.768985,161.249603,0.020716,0.034964,0.048108,0.066652,3.740769,5.993787,0.000170,0.000310,0.000434,0.000619,0.037367,0.060022,0.000978,0.001529
401,0.002000,0.384790,0.677467,1.637353,1.272932,133.770249,157.948297,0.020755,0.034843,0.048206,0.066310,3.750126,5.967973,0.000170,0.000309,0.000435,0.000615,0.037461,0.059764,0.000980,0.001521
402,0.002000,0.385020,0.678014,1.651248,0.473581,133.784109,163.797731,0.020817,0.035222,0.048482,0.064683,3.759232,6.020493,0.000171,0.000313,0.000438,0.000604,0.037554,0.060290,0.000984,0.001519
403,0.002000,0.384931,0.678110,1.631865,1.860375,134.153863,159.295874,0.020793,0.035072,0.048286,0.067148,3.767483,6.002648,0.000171,0.000311,0.000436,0.000620,0.037635,0.060112,0.000983,0.001532
404,0.002000,0.384837,0.677888,1.651340,1.263944,134.907630,168.912893,0.020797,0.034768,0.048410,0.066337,3.763260,6.072669,0.000171,0.000308,0.000437,0.000616,0.037592,0.060810,0.000984,0.001532
405,0.002000,0.384937,0.678251,1.630210,1.379477,133.318441,162.547778,0.020730,0.034773,0.048027,0.066928,3.738344,6.027942,0.000170,0.000308,0.000434,0.000621,0.037343,0.060364,0.000977,0.001533
406,0.002000,0.385193,0.678099,1.656264,0.558885,135.513767,162.190158,0.020822,0.034780,0.048360,0.064242,3.771045,5.966740,0.000171,0.000309,0.000437,0.000598,0.037670,0.059755,0.000984,0.001504
407,0.002000,0.384864,0.677659,1.654377,1.342301,133.825353,160.771341,0.020753,0.034755,0.048133,0.066999,3.745018,6.016849,0.000170,0.000308,0.000435,0.000621,0.037410,0.060250,0.000979,0.001532
408,0.002000,0.384951,0.677208,1.634179,1.929925,135.209814,168.243486,0.020908,0.034719,0.048365,0.068027,3.788499,6.108834,0.000172,0.000308,0.000437,0.000630,0.037845,0.061170,0.000987,0.001549
409,0.002000,0.384865,0.678223,1.651193,0.718913,133.659661,161.391537,0.020757,0.034619,0.048272,0.064719,3.736719,5.977573,0.000170,0.000307,0.000436,0.000603,0.037328,0.059864,0.000980,0.001508
410,0.002000,0.385015,0.678053,1.640847,0.685529,133.648594,162.363506,0.020825,0.034741,0.048449,0.064809,3.753114,5.955506,0.000171,0.000308,0.000438,0.000604,0.037490,0.059641,0.000983,0.001508
411,0.002000,0.384962,0.677515,1.636413,0.912163,134.236545,164.935845,0.020694,0.034483,0.048128,0.065718,3.749326,6.040656,0.000170,0.000305,0.000435,0.000611,0.037452,0.060490,0.000979,0.001521
412,0.002000,0.384623,0.677104,1.632107,0.802775,133.377464,162.292893,0.020662,0.034962,0.048026,0.065086,3.733529,6.014103,0.000169,0.000310,0.000434,0.000605,0.037295,0.060223,0.000976,0.001518
413,0.002000,0.384812,0.677833,1.637556,0.854945,133.595232,158.318948,0.020726,0.034880,0.048150,0.064476,3.733552,5.986503,0.000170,0.000309,0.000435,0.000599,0.037297,0.059954,0.000978,0.001507
414,0.002000,0.384882,0.677977,1.636014,0.904528,134.059147,163.856120,0.020664,0.035249,0.047912,0.065194,3.731346,6.009107,0.000169,0.000313,0.000432,0.000606,0.037275,0.060178,0.000974,0.001521
415,0.002000,0.384492,0.677451,1.626184,1.047761,134.543953,160.371619,0.020636,0.034830,0.047895,0.066044,3.743758,6.017038,0.000169,0.000309,0.000432,0.000614,0.037399,0.060254,0.000975,0.001525
416,0.002000,0.384579,0.677672,1.634914,1.066459,133.907474,167.840478,0.020654,0.034713,0.048205,0.066352,3.752149,6.074976,0.000169,0.000307,0.000435,0.000616,0.037482,0.060834,0.000979,0.001532
417,0.002000,0.384684,0.677642,1.641775,1.451215,133.533650,159.780477,0.020657,0.034801,0.047989,0.066323,3.739645,5.975578,0.000169,0.000308,0.000433,0.000613,0.037358,0.059842,0.000976,0.001520
418,0.002000,0.384785,0.678009,1.639725,1.744781,134.261380,164.271019,0.020633,0.034682,0.048060,0.067243,3.742109,6.045148,0.000169,0.000307,0.000434,0.000622,0.037381,0.060538,0.000977,0.001534
419,0.002000,0.384599,0.678399,1.648621,1.093548,133.861489,161.477463,0.020679,0.034938,0.048024,0.065880,3.733162,5.984752,0.000170,0.000310,0.000434,0.000612,0.037293,0.059931,0.000976,0.001521
420,0.002000,0.384686,0.676905,1.630333,1.698561,135.120841,163.404787,0.020578,0.034548,0.047792,0.067158,3.749419,6.055839,0.000169,0.000306,0.000431,0.000622,0.037456,0.060638,0.000974,0.001535
421,0.002000,0.384728,0.678048,1.645110,1.324850,133.992174,161.331460,0.020591,0.034524,0.047998,0.066151,3.733101,6.024594,0.000169,0.000306,0.000434,0.000613,0.037291,0.060327,0.000975,0.001522
422,0.002000,0.384637,0.678185,1.632610,1.590408,134.032302,161.337690,0.020636,0.034800,0.047845,0.066961,3.744691,6.005601,0.000169,0.000309,0.000432,0.000620,0.037407,0.060142,0.000975,0.001531
423,0.002000,0.384473,0.677353,1.639498,1.303395,133.657943,162.330173,0.020513,0.035022,0.047717,0.067134,3.705605,6.099661,0.000168,0.000310,0.000431,0.000624,0.037016,0.061078,0.000969,0.001545
424,0.002000,0.384732,0.677612,1.634018,1.487170,135.208161,162.248143,0.020647,0.034371,0.047911,0.066848,3.750934,6.019224,0.000169,0.000304,0.000432,0.000620,0.037470,0.060279,0.000976,0.001527
425,0.002000,0.384558,0.677541,1.634942,1.247420,133.754993,158.760199,0.020559,0.034457,0.047855,0.066568,3.725256,5.985209,0.000168,0.000305,0.000432,0.000618,0.037212,0.059936,0.000973,0.001522
426,0.002000,0.384540,0.677813,1.631392,1.605404,135.007431,165.086947,0.020615,0.034610,0.047779,0.067061,3.751750,6.044209,0.000169,0.000307,0.000431,0.000622,0.037477,0.060524,0.000975,0.001534
427,0.002000,0.384703,0.677963,1.636778,1.284779,133.320959,165.165654,0.020537,0.034890,0.047618,0.066401,3.699567,6.062574,0.000168,0.000309,0.000430,0.000616,0.036955,0.060707,0.000968,0.001533
428,0.002000,0.384517,0.677879,1.635236,1.526144,135.034576,162.704684,0.020581,0.035391,0.047708,0.067216,3.740689,6.060526,0.000169,0.000314,0.000431,0.000623,0.037367,0.060690,0.000973,0.001543
429,0.002000,0.384662,0.677798,1.631967,1.198124,133.558689,167.234939,0.020585,0.034754,0.047733,0.065973,3.717318,6.059701,0.000169,0.000309,0.000431,0.000613,0.037132,0.060681,0.000971,0.001529
430,0.002000,0.384675,0.678476,1.645276,1.186821,134.084524,164.008237,0.020661,0.034407,0.048033,0.066501,3.738239,6.017798,0.000169,0.000305,0.000434,0.000617,0.037342,0.060260,0.000976,0.001525
431,0.002000,0.384574,0.676963,1.633514,1.451440,133.540243,157.459559,0.020536,0.034738,0.047792,0.066759,3.720759,5.996246,0.000168,0.000307,0.000431,0.000619,0.037169,0.060045,0.000971,0.001527
432,0.002000,0.384590,0.678744,1.632779,0.468707,134.984906,166.660444,0.020649,0.035268,0.047810,0.064587,3.750124,6.059453,0.000169,0.000313,0.000431,0.000603,0.037460,0.060681,0.000975,0.001522
433,0.002000,0.384872,0.677211,1.649305,1.603921,133.918151,157.196337,0.020609,0.034566,0.048012,0.066140,3.738763,5.936533,0.000169,0.000306,0.000433,0.000612,0.037347,0.059447,0.000976,0.001513
434,0.002000,0.384596,0.678300,1.639441,1.270969,134.216662,164.912852,0.020585,0.034896,0.047815,0.066791,3.726546,6.081440,0.000169,0.000309,0.000431,0.000620,0.037227,0.060897,0.000972,0.001538
435,0.002000,0.384785,0.677299,1.634490,1.317758,133.654712,161.591747,0.020550,0.034582,0.047710,0.066260,3.724307,6.022105,0.000168,0.000307,0.000430,0.000615,0.037204,0.060304,0.000971,0.001524
436,0.002000,0.384381,0.677956,1.641497,1.196332,134.395357,161.930769,0.020507,0.034445,0.047772,0.066759,3.719075,6.000771,0.000168,0.000305,0.000431,0.000620,0.037153,0.060093,0.000971,0.001527
437,0.002000,0.384598,0.677136,1.629635,1.379772,134.800421,163.832554,0.020615,0.034900,0.047816,0.067316,3.748382,6.081896,0.000169,0.000309,0.000431,0.000625,0.037445,0.060903,0.000975,0.001543
438,0.002000,0.384441,0.677784,1.641811,1.186764,135.473647,163.405798,0.020519,0.034606,0.047615,0.066302,3.718410,6.029032,0.000168,0.000307,0.000430,0.000615,0.037146,0.060373,0.000969,0.001526
439,0.002000,0.384583,0.677367,1.630593,1.292229,133.872278,161.516324,0.020476,0.034623,0.047535,0.066540,3.721689,6.034510,0.000168,0.000307,0.000429,0.000618,0.037177,0.060427,0.000968,0.001529
440,0.002000,0.384605,0.678098,1.630872,1.339608,134.243420,162.056198,0.020486,0.034716,0.047588,0.066765,3.712551,6.033114,0.000168,0.000308,0.000429,0.000620,0.037086,0.060414,0.000968,0.001532
441,0.002000,0.384478,0.677203,1.636778,1.275369,133.740977,161.521487,0.020530,0.034583,0.047615,0.066714,3.710128,6.042754,0.000168,0.000306,0.000430,0.000620,0.037061,0.060508,0.000968,0.001531
442,0.002000,0.384455,0.677882,1.645548,1.483289,133.076603,161.943488,0.020488,0.034251,0.047820,0.066625,3.702251,6.031922,0.000168,0.000303,0.000432,0.000617,0.036982,0.060402,0.000969,0.001524
443,0.002000,0.384313,0.677593,1.625578,1.231938,133.681746,161.230347,0.020383,0.034938,0.047347,0.066232,3.711481,6.041879,0.000167,0.000310,0.000427,0.000615,0.037075,0.060504,0.000964,0.001530
444,0.002000,0.384301,0.677878,1.636957,1.480614,134.421003,162.661975,0.020423,0.034538,0.047597,0.066219,3.703280,6.028829,0.000167,0.000306,0.000429,0.000613,0.036993,0.060372,0.000966,0.001523
445,0.002000,0.384296,0.677539,1.627108,1.156309,133.916555,158.672871,0.020399,0.034826,0.047417,0.066619,3.713539,6.047472,0.000167,0.000309,0.000428,0.000620,0.037098,0.060555,0.000966,0.001534
446,0.002000,0.384688,0.676968,1.641868,1.390516,134.533178,162.382485,0.020572,0.034329,0.047743,0.066274,3.725853,6.015847,0.000169,0.000304,0.000431,0.000614,0.037218,0.060241,0.000972,0.001521
447,0.002000,0.384651,0.677094,1.632335,1.273392,133.578006,160.935288,0.020544,0.034664,0.047611,0.067136,3.705945,6.059273,0.000168,0.000307,0.000429,0.000625,0.037021,0.060676,0.000968,0.001539
448,0.002000,0.384746,0.678230,1.642439,1.269496,134.011400,160.066426,0.020584,0.034596,0.047842,0.066561,3.729949,5.978590,0.000169,0.000306,0.000432,0.000619,0.037260,0.059870,0.000973,0.001524
449,0.002000,0.384530,0.677465,1.639844,1.091284,134.096413,160.840615,0.020558,0.034863,0.047885,0.066862,3.714752,6.044626,0.000168,0.000309,0.000432,0.000622,0.037109,0.060531,0.000972,0.001536
450,0.002000,0.384654,0.677988,1.638048,0.991509,133.947276,163.779654,0.020505,0.034624,0.047672,0.065308,3.708813,6.037115,0.000168,0.000307,0.000430,0.000607,0.037048,0.060456,0.000969,0.001518
451,0.002000,0.384257,0.678117,1.649628,0.898625,133.610330,167.254175,0.020452,0.034570,0.047575,0.065490,3.700020,6.038525,0.000167,0.000306,0.000429,0.000609,0.036960,0.060469,0.000966,0.001521
452,0.002000,0.384683,0.677469,1.633168,0.816111,134.034863,159.920871,0.020439,0.035164,0.047589,0.065499,3.716445,5.992592,0.000167,0.000312,0.000429,0.000610,0.037124,0.060009,0.000968,0.001522
453,0.002000,0.384455,0.677229,1.634063,0.628991,133.871208,161.901225,0.020475,0.034541,0.047581,0.064985,3.700218,6.044162,0.000168,0.000306,0.000429,0.000605,0.036961,0.060522,0.000966,0.001517
454,0.002000,0.384372,0.677704,1.633790,1.327561,136.069254,162.233611,0.020406,0.034348,0.047603,0.066205,3.721736,6.016549,0.000167,0.000305,0.000429,0.000614,0.037176,0.060244,0.000968,0.001521
455,0.002000,0.384388,0.677551,1.639313,1.355507,134.046819,161.063829,0.020544,0.034302,0.047672,0.066885,3.713328,6.002497,0.000168,0.000304,0.000430,0.000620,0.037093,0.060108,0.000969,0.001525
456,0.002000,0.384409,0.677559,1.633388,1.508737,134.772065,163.809785,0.020405,0.034517,0.047483,0.066909,3.714045,6.023248,0.000167,0.000306,0.000428,0.000621,0.037101,0.060314,0.000966,0.001530
457,0.002000,0.384259,0.677912,1.641891,1.234739,133.846244,164.347235,0.020367,0.034397,0.047507,0.066123,3.693227,6.030911,0.000167,0.000304,0.000429,0.000613,0.036893,0.060394,0.000964,0.001522
458,0.001000,0.384146,0.677609,1.628490,1.237644,132.991838,162.127024,0.019253,0.033798,0.045597,0.064813,3.542218,5.934759,0.000157,0.000299,0.000410,0.000601,0.035381,0.059433,0.000921,0.001495
459,0.001000,0.383832,0.677236,1.618547,1.256224,131.720197,162.054164,0.019024,0.033706,0.044895,0.065123,3.431789,5.966726,0.000155,0.000298,0.000403,0.000604,0.034277,0.059753,0.000901,0.001500
460,0.001000,0.383980,0.677764,1.623026,1.206631,131.928043,164.653961,0.019012,0.033547,0.044902,0.064464,3.445319,5.940659,0.000155,0.000297,0.000403,0.000597,0.034412,0.059493,0.000902,0.001490
461,0.001000,0.383875,0.677935,1.624019,1.067314,131.584077,164.446441,0.018961,0.033982,0.044884,0.064523,3.420786,5.956980,0.000155,0.000301,0.000403,0.000599,0.034168,0.059655,0.000899,0.001497
462,0.001000,0.383946,0.677128,1.619364,1.354463,132.074021,162.950155,0.018950,0.033746,0.044826,0.065386,3.434327,5.970610,0.000155,0.000299,0.000402,0.000606,0.034304,0.059793,0.000900,0.001503
463,0.001000,0.383874,0.677360,1.625195,1.190282,131.699371,164.209738,0.018976,0.033619,0.044903,0.064694,3.420370,5.961335,0.000155,0.000298,0.000403,0.000600,0.034164,0.059699,0.000899,0.001494
464,0.001000,0.383821,0.677685,1.619778,1.273049,131.845626,164.706202,0.018914,0.033736,0.044810,0.064808,3.434023,5.942706,0.000154,0.000299,0.000402,0.000601,0.034299,0.059513,0.000899,0.001495
465,0.001000,0.383789,0.677214,1.620193,1.058028,131.779241,164.629189,0.018898,0.033576,0.044774,0.064741,3.415283,5.957001,0.000154,0.000298,0.000402,0.000602,0.034112,0.059656,0.000897,0.001496
466,0.001000,0.383868,0.677666,1.623002,1.205267,132.099503,162.614724,0.018914,0.033547,0.044904,0.064398,3.431517,5.912409,0.000154,0.000297,0.000403,0.000597,0.034274,0.059211,0.000900,0.001486
467,0.001000,0.383908,0.677716,1.623281,1.273251,131.835683,164.614298,0.018880,0.033874,0.044751,0.065003,3.413944,5.969423,0.000154,0.000300,0.000401,0.000603,0.034100,0.059780,0.000896,0.001500
468,0.001000,0.383811,0.677344,1.627217,1.085450,131.807493,163.377824,0.018856,0.033564,0.044747,0.064218,3.409258,5.934629,0.000154,0.000297,0.000401,0.000596,0.034052,0.059432,0.000896,0.001487
469,0.001000,0.383838,0.677508,1.620667,0.906433,131.766584,165.258071,0.018830,0.033831,0.044758,0.064170,3.410404,5.937959,0.000154,0.000300,0.000401,0.000597,0.034064,0.059465,0.000896,0.001491
470,0.001000,0.383808,0.677500,1.620450,0.763465,131.812702,162.788342,0.018842,0.033692,0.044735,0.063498,3.419779,5.922267,0.000154,0.000299,0.000401,0.000590,0.034157,0.059308,0.000896,0.001481
471,0.001000,0.383724,0.677514,1.619363,1.000369,131.675503,166.541900,0.018786,0.033869,0.044663,0.064305,3.402183,5.963182,0.000153,0.000300,0.000400,0.000597,0.033981,0.059716,0.000893,0.001494
472,0.001000,0.383725,0.677572,1.617746,1.432128,131.758136,162.074309,0.018798,0.033724,0.044664,0.065067,3.404656,5.976903,0.000153,0.000299,0.000401,0.000602,0.034006,0.059856,0.000894,0.001499
473,0.001000,0.383791,0.677467,1.621318,1.166931,132.596908,163.263778,0.018851,0.033594,0.044735,0.064681,3.418377,5.932475,0.000154,0.000298,0.000401,0.000600,0.034143,0.059410,0.000897,0.001492
474,0.001000,0.383856,0.677472,1.619949,0.976294,131.671711,164.644400,0.018801,0.034015,0.044559,0.064545,3.393327,6.003753,0.000153,0.000301,0.000400,0.000600,0.033893,0.060123,0.000892,0.001502
475,0.001000,0.383774,0.677427,1.620221,1.022175,131.759494,164.907062,0.018766,0.033596,0.044643,0.064496,3.400671,5.959906,0.000153,0.000298,0.000400,0.000599,0.033966,0.059686,0.000893,0.001493
476,0.001000,0.383758,0.677335,1.619372,1.015763,131.660650,164.890703,0.018776,0.033736,0.044651,0.064229,3.395560,5.959154,0.000153,0.000299,0.000400,0.000596,0.033915,0.059676,0.000893,0.001492
477,0.001000,0.383691,0.677719,1.618166,0.960664,131.681074,163.144364,0.018765,0.033985,0.044588,0.064150,3.391780,5.923829,0.000153,0.000301,0.000400,0.000596,0.033877,0.059322,0.000891,0.001490
478,0.001000,0.383704,0.677183,1.619137,1.374002,131.779856,165.396838,0.018721,0.033661,0.044513,0.065276,3.383929,5.974106,0.000153,0.000298,0.000399,0.000605,0.033799,0.059826,0.000890,0.001501
479,0.001000,0.383725,0.677567,1.617453,1.455885,131.847384,163.980096,0.018755,0.033614,0.044555,0.065087,3.404353,5.931786,0.000153,0.000298,0.000399,0.000603,0.034003,0.059404,0.000892,0.001494
480,0.001000,0.383698,0.677046,1.620283,1.272283,131.742763,162.248941,0.018722,0.033602,0.044501,0.064804,3.389498,5.937797,0.000153,0.000297,0.000399,0.000600,0.033854,0.059463,0.000890,0.001492
481,0.001000,0.383741,0.677683,1.618783,1.329723,131.995432,164.892216,0.018757,0.033738,0.044487,0.065025,3.391663,5.942170,0.000153,0.000299,0.000399,0.000603,0.033875,0.059506,0.000890,0.001497
482,0.001000,0.383712,0.677234,1.616973,1.290440,131.558461,161.102922,0.018729,0.033568,0.044421,0.064608,3.381259,5.911823,0.000153,0.000297,0.000398,0.000598,0.033772,0.059205,0.000889,0.001488
483,0.001000,0.383540,0.677435,1.622043,1.160918,131.742930,165.592746,0.018762,0.033607,0.044542,0.064762,3.401486,5.996860,0.000153,0.000298,0.000399,0.000601,0.033975,0.060053,0.000892,0.001499
484,0.001000,0.383823,0.677526,1.618786,1.362728,132.060985,161.373998,0.018724,0.033519,0.044442,0.065194,3.394944,5.931242,0.000153,0.000297,0.000398,0.000604,0.033909,0.059398,0.000890,0.001495
485,0.001000,0.383736,0.677721,1.619798,1.031461,131.630236,166.011453,0.018746,0.033706,0.044541,0.064378,3.393931,5.949214,0.000153,0.000298,0.000399,0.000598,0.033898,0.059575,0.000891,0.001492
486,0.001000,0.383907,0.677549,1.620787,1.330434,131.799364,164.689817,0.018754,0.033484,0.044556,0.064987,3.387045,5.965033,0.000153,0.000297,0.000400,0.000602,0.033829,0.059736,0.000891,0.001496
487,0.001000,0.383666,0.677792,1.618248,1.196852,131.669168,162.576718,0.018702,0.033647,0.044475,0.064558,3.392712,5.914917,0.000152,0.000298,0.000399,0.000599,0.033886,0.059234,0.000890,0.001489
488,0.001000,0.383667,0.677139,1.620361,1.245999,131.816887,164.124075,0.018748,0.033614,0.044497,0.065056,3.391742,5.957559,0.000153,0.000298,0.000399,0.000604,0.033878,0.059659,0.000891,0.001498
489,0.001000,0.383634,0.677203,1.618401,1.123404,131.651367,164.128155,0.018642,0.033618,0.044379,0.064354,3.379054,5.957767,0.000152,0.000298,0.000398,0.000597,0.033749,0.059662,0.000887,0.001492
490,0.001000,0.383665,0.677698,1.617231,1.332683,131.810466,164.926621,0.018716,0.033629,0.044463,0.065154,3.388573,5.945004,0.000153,0.000298,0.000398,0.000604,0.033846,0.059535,0.000889,0.001497
491,0.001000,0.383649,0.677752,1.619021,1.244006,131.645582,162.966056,0.018675,0.033781,0.044405,0.064529,3.380687,5.947845,0.000152,0.000299,0.000398,0.000598,0.033766,0.059564,0.000888,0.001493
492,0.001000,0.383619,0.676948,1.618640,1.307681,131.714353,163.058784,0.018678,0.033711,0.044312,0.065238,3.377388,5.949979,0.000152,0.000298,0.000397,0.000605,0.033733,0.059586,0.000887,0.001499
493,0.001000,0.383678,0.677434,1.620644,1.222737,132.036001,162.337262,0.018691,0.033585,0.044478,0.064508,3.386807,5.922585,0.000152,0.000298,0.000399,0.000598,0.033827,0.059310,0.000889,0.001489
494,0.001000,0.383595,0.677409,1.618551,1.274494,131.561732,163.467255,0.018651,0.033605,0.044372,0.064796,3.373222,5.948861,0.000152,0.000297,0.000398,0.000600,0.033692,0.059573,0.000886,0.001493
495,0.001000,0.383483,0.677230,1.620125,1.208170,131.732956,163.207996,0.018668,0.033417,0.044388,0.064850,3.386076,5.933730,0.000152,0.000296,0.000398,0.000601,0.033820,0.059421,0.000888,0.001492
496,0.001000,0.383682,0.677479,1.616741,1.341403,131.563472,164.004965,0.018662,0.033811,0.044336,0.064989,3.373589,5.954393,0.000152,0.000299,0.000397,0.000602,0.033695,0.059629,0.000886,0.001498
497,0.001000,0.383581,0.677651,1.618992,1.100085,131.668805,164.504351,0.018633,0.033624,0.044384,0.064372,3.375769,5.934965,0.000152,0.000298,0.000398,0.000598,0.033717,0.059433,0.000887,0.001490
498,0.001000,0.383602,0.677256,1.620275,1.267466,131.637978,166.034530,0.018654,0.033584,0.044378,0.064831,3.382100,6.001063,0.000152,0.000298,0.000398,0.000601,0.033780,0.060097,0.000888,0.001499
499,0.001000,0.383566,0.677586,1.617292,1.204203,131.834159,164.140059,0.018589,0.033665,0.044236,0.064768,3.370166,5.971202,0.000151,0.000299,0.000396,0.000601,0.033661,0.059795,0.000885,0.001497
500,0.001000,0.383522,0.677624,1.617717,1.208713,131.575100,166.755802,0.018630,0.033685,0.044280,0.064883,3.375740,5.957865,0.000152,0.000298,0.000397,0.000601,0.033716,0.059660,0.000886,0.001496
